path,task,filtration,dims,grid,perslay,seed,families,n_train,best_epoch,epochs_run,best_val_loss,test_loss,test_accuracy,git_commit
results/classify/all/dtm_k10/h0/seed_6,classify,dtm_k10,0,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,37,67,1.0452110162734984,1.041734394900004,0.5478666666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h0/seed_7,classify,dtm_k10,0,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0436930079460145,1.0425782581965128,0.54505,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h0/seed_8,classify,dtm_k10,0,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,33,63,1.0438785514831543,1.0405213358561198,0.5482166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h0/seed_9,classify,dtm_k10,0,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,38,68,1.043562216949463,1.0426301210721334,0.5450833333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_1,classify,dtm_k10,"0,1",sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,15,45,1.0405866984367371,1.034723427772522,0.5506333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_10,classify,dtm_k10,"0,1",sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,31,61,1.0374478647232055,1.036488671875,0.5490666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_2,classify,dtm_k10,"0,1",sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0358985453605651,1.0341429390589396,0.5503666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_3,classify,dtm_k10,"0,1",sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0414164513587951,1.036300477663676,0.549025,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_4,classify,dtm_k10,"0,1",sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,24,54,1.0402760076522828,1.0395883397102357,0.5468583333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_5,classify,dtm_k10,"0,1",sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,34,64,1.0396642866134644,1.0386045924504599,0.5480166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_6,classify,dtm_k10,"0,1",sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,18,48,1.0425452156066894,1.0399246945699057,0.5458083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_7,classify,dtm_k10,"0,1",sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.0383054334640502,1.0334551866531372,0.5501583333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_8,classify,dtm_k10,"0,1",sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,35,65,1.0395847641944884,1.0384630847613017,0.5484916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h01/seed_9,classify,dtm_k10,"0,1",sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,25,55,1.040063671016693,1.0345670548121135,0.5504666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_1,classify,dtm_k10,1,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,45,75,1.2247823753356935,1.2221789434432984,0.458275,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_10,classify,dtm_k10,1,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,53,83,1.223850496864319,1.2225969792048137,0.45843333333333336,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_2,classify,dtm_k10,1,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,23,53,1.2245789054870606,1.2229353795369466,0.4572083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_3,classify,dtm_k10,1,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.2236350894927979,1.2211362769444785,0.457925,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_4,classify,dtm_k10,1,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,38,68,1.2249611545562744,1.2237089232126872,0.45561666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_5,classify,dtm_k10,1,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,31,61,1.2217988920211793,1.221518591372172,0.45813333333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_6,classify,dtm_k10,1,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,55,85,1.2238332553863525,1.2222915630976359,0.4577333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_7,classify,dtm_k10,1,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,50,80,1.2238293268203735,1.2237736494700113,0.456625,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_8,classify,dtm_k10,1,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.2253489263534545,1.2239168311436972,0.456975,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/h1/seed_9,classify,dtm_k10,1,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,50,80,1.2240525026321412,1.2217374948501587,0.45785,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_1,classify,dtm_k10,0,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,63,93,0.9719062662124633,0.9715350967884063,0.5751,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_10,classify,dtm_k10,0,sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,30,60,0.9787695585250854,0.9743508808453878,0.57075,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_2,classify,dtm_k10,0,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,11,41,0.9865106472015381,0.9851885216236115,0.565475,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_3,classify,dtm_k10,0,sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,20,50,0.9785034224510193,0.9759438787619273,0.5692916666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_4,classify,dtm_k10,0,sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,66,96,0.9774735419273376,0.9753265853563945,0.5715166666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_5,classify,dtm_k10,0,sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,31,61,0.9772064644813537,0.9746143374443054,0.5699416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_6,classify,dtm_k10,0,sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,55,85,0.969216950416565,0.9654309145609538,0.5754,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_7,classify,dtm_k10,0,sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,59,89,0.9682214534759521,0.9705031134446462,0.5726666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_8,classify,dtm_k10,0,sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,26,56,0.9835602016448974,0.9822026402791341,0.5677166666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h0/seed_9,classify,dtm_k10,0,sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,21,51,0.9870259181976319,0.9869315408388774,0.5655916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_1,classify,dtm_k10,"0,1",sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,47,77,0.9600068395614624,0.9572005749384562,0.58025,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_10,classify,dtm_k10,"0,1",sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,56,86,0.9577036026954651,0.9555048153082529,0.581825,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_2,classify,dtm_k10,"0,1",sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,29,59,0.9687908967018127,0.9685534978230794,0.57255,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_3,classify,dtm_k10,"0,1",sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,33,63,0.9608832620620728,0.9583565010865529,0.5799916666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_4,classify,dtm_k10,"0,1",sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,69,99,0.9601139313697815,0.9558360981146494,0.5806666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_5,classify,dtm_k10,"0,1",sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,20,50,0.9713922945022583,0.970443007961909,0.570225,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_6,classify,dtm_k10,"0,1",sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,79,109,0.9628994644165039,0.9610790702184041,0.5779666666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_7,classify,dtm_k10,"0,1",sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,38,68,0.967052225971222,0.9651743204434713,0.573625,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_8,classify,dtm_k10,"0,1",sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,33,63,0.9652525423049927,0.961460102335612,0.5778333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h01/seed_9,classify,dtm_k10,"0,1",sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,27,57,0.9719132915496826,0.9688763787110647,0.571175,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_1,classify,dtm_k10,1,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,3,33,1.2541586820602417,1.249175749651591,0.44426666666666664,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_10,classify,dtm_k10,1,sqrtn_u2,True,10,poisson|thomas|nested|matern2|lgcp,370000,3,33,1.2519634357452392,1.2470798070907594,0.4525666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_2,classify,dtm_k10,1,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,3,33,1.2624468532562256,1.258586902999878,0.441875,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_3,classify,dtm_k10,1,sqrtn_u2,True,3,poisson|thomas|nested|matern2|lgcp,370000,5,35,1.24510333404541,1.2404529675165812,0.452175,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_4,classify,dtm_k10,1,sqrtn_u2,True,4,poisson|thomas|nested|matern2|lgcp,370000,2,32,1.258070335006714,1.255881191889445,0.44558333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_5,classify,dtm_k10,1,sqrtn_u2,True,5,poisson|thomas|nested|matern2|lgcp,370000,3,33,1.251667900466919,1.2484775982538858,0.4472333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_6,classify,dtm_k10,1,sqrtn_u2,True,6,poisson|thomas|nested|matern2|lgcp,370000,6,36,1.244491740989685,1.2418563510894776,0.44808333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_7,classify,dtm_k10,1,sqrtn_u2,True,7,poisson|thomas|nested|matern2|lgcp,370000,6,36,1.2431819604873657,1.2372363300959268,0.44993333333333335,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_8,classify,dtm_k10,1,sqrtn_u2,True,8,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.2514719423294067,1.2488403402964274,0.449,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_h1/seed_9,classify,dtm_k10,1,sqrtn_u2,True,9,poisson|thomas|nested|matern2|lgcp,370000,4,34,1.248801210784912,1.2457667214711508,0.450025,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k10/perslay_z_h0/seed_1,classify,dtm_k10,0,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,92,122,0.9638317558288574,0.9622826484680176,0.5805833333333333,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k10/perslay_z_h0/seed_2,classify,dtm_k10,0,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,65,95,0.9701692368507385,0.9689950854619344,0.5762166666666667,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k10/perslay_z_h01/seed_1,classify,dtm_k10,"0,1",sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,128,158,0.9594288942337036,0.9578041659355163,0.585325,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k10/perslay_z_h01/seed_2,classify,dtm_k10,"0,1",sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,42,72,0.9585078883171082,0.9550909455299378,0.5837666666666667,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k10/perslay_z_h1/seed_1,classify,dtm_k10,1,sqrtn_u2,True,1,poisson|thomas|nested|matern2|lgcp,370000,78,108,1.2154618678092957,1.2126309298197429,0.46255,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k10/perslay_z_h1/seed_2,classify,dtm_k10,1,sqrtn_u2,True,2,poisson|thomas|nested|matern2|lgcp,370000,47,77,1.2181743452072145,1.2131782035191854,0.4615666666666667,1c20c82f79981904469779d1e6f7729f587c5947
results/classify/all/dtm_k15/h0/seed_1,classify,dtm_k15,0,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,23,53,1.0445600653648377,1.0453565523465473,0.5447,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_10,classify,dtm_k15,0,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.0446908256530762,1.0473853471120198,0.5441,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_2,classify,dtm_k15,0,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,41,71,1.0446169805526733,1.0467922393480937,0.543975,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_3,classify,dtm_k15,0,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,34,64,1.0443180018424987,1.045103398768107,0.5459416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_4,classify,dtm_k15,0,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,32,62,1.0466393045425415,1.0478847805023193,0.5424333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_5,classify,dtm_k15,0,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.0444841515541077,1.045192181714376,0.5447,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_6,classify,dtm_k15,0,sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,43,73,1.0442056447029113,1.0473294284820556,0.544825,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_7,classify,dtm_k15,0,sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,51,81,1.0458342514038086,1.0478027066230773,0.5441583333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_8,classify,dtm_k15,0,sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,33,63,1.0429153274536134,1.0443316142400105,0.545975,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h0/seed_9,classify,dtm_k15,0,sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,36,66,1.0447754793167114,1.0442345511754354,0.5443083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_1,classify,dtm_k15,"0,1",sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,21,51,1.042197269630432,1.0412817468007405,0.5464083333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_10,classify,dtm_k15,"0,1",sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,16,46,1.042030818939209,1.0408626728693644,0.5474666666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_2,classify,dtm_k15,"0,1",sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,29,59,1.0411634908676148,1.0404800256729125,0.5482333333333334,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_3,classify,dtm_k15,"0,1",sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,21,51,1.0421698638916015,1.0406748149553935,0.5460083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_4,classify,dtm_k15,"0,1",sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,30,60,1.0433687004089356,1.0409052755037944,0.5478333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_5,classify,dtm_k15,"0,1",sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,28,58,1.0415801789283752,1.0384674931208293,0.5478083333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_6,classify,dtm_k15,"0,1",sqrtn_u2,False,6,poisson|thomas|nested|matern2|lgcp,370000,35,65,1.0438999703407288,1.0438187318166097,0.5472833333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_7,classify,dtm_k15,"0,1",sqrtn_u2,False,7,poisson|thomas|nested|matern2|lgcp,370000,25,55,1.0422702129364014,1.0395633908271789,0.5478333333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_8,classify,dtm_k15,"0,1",sqrtn_u2,False,8,poisson|thomas|nested|matern2|lgcp,370000,27,57,1.0425498411178589,1.0405327226003012,0.5485833333333333,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h01/seed_9,classify,dtm_k15,"0,1",sqrtn_u2,False,9,poisson|thomas|nested|matern2|lgcp,370000,21,51,1.043058382511139,1.0405752332687377,0.5473416666666666,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_1,classify,dtm_k15,1,sqrtn_u2,False,1,poisson|thomas|nested|matern2|lgcp,370000,35,65,1.2288809814453125,1.22363021774292,0.455775,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_10,classify,dtm_k15,1,sqrtn_u2,False,10,poisson|thomas|nested|matern2|lgcp,370000,42,72,1.2283576725006105,1.2237870978037517,0.4550416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_2,classify,dtm_k15,1,sqrtn_u2,False,2,poisson|thomas|nested|matern2|lgcp,370000,39,69,1.2268097145080565,1.2227380065917968,0.4554416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_3,classify,dtm_k15,1,sqrtn_u2,False,3,poisson|thomas|nested|matern2|lgcp,370000,42,72,1.226636133003235,1.2238381914138794,0.45565,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_4,classify,dtm_k15,1,sqrtn_u2,False,4,poisson|thomas|nested|matern2|lgcp,370000,27,57,1.225800790977478,1.2223864406585694,0.4555416666666667,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
results/classify/all/dtm_k15/h1/seed_5,classify,dtm_k15,1,sqrtn_u2,False,5,poisson|thomas|nested|matern2|lgcp,370000,17,47,1.2262481134414673,1.2241897251764933,0.455625,e4d4b28b1dbda59cd2dd3ebc8d71d5fb7646e2d8
